NDB_NO,Description,Fat per gram,Protein per gram,Carbs per gram,Calories per gram,F + P + C
11214,"Escarole, cooked, boiled, drained, no salt added",0.0018,0.011533333,0.030733333,0.186666667,0.044066666
11215,"Garlic, raw",0.005,0.063602941,0.330588235,1.492647059,0.399191176
11216,"Ginger root, raw",0.005,0.02,0.18,1,0.205
11218,"Gourd, white-flowered (calabash), raw",0.000172414,0.006206897,0.033965517,0.137931034,0.040344828
11219,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",0.000205479,0.006027397,0.036917808,0.150684932,0.043150684
11220,"Gourd, dishcloth (towelgourd), raw",0.002,0.012,0.043473684,0.2,0.057473684
11221,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",0.003426966,0.006573034,0.143426966,0.561797753,0.153426966
11222,"Drumstick leaves, raw",0.013809524,0.093809524,0.082857143,0.619047619,0.190476191
11224,"Hyacinth-beans, immature seeds, raw",0.002,0.021,0.091875,0.4625,0.114875
11226,"Jerusalem-artichokes, raw",6.67E-05,0.02,0.1744,0.733333333,0.194466667
11228,"Jew's ear, (pepeao), raw",0.00040404,0.004848485,0.067474747,0.252525253,0.072727272
11230,"Pepeao, dried",0.004583333,0.048333333,0.810416667,3,0.863333333
11231,"Jute, potherb, raw",0.0025,0.046428571,0.057857143,0.357142857,0.106785714
11233,"Kale, raw",0.009375,0.0425,0.0875,0.5,0.139375
11235,"Kale, frozen, unprepared",0.004574468,0.026595745,0.049042553,0.276595745,0.080212766
11237,"Kanpyo, (dried gourd strips)",0.006349206,0.085714286,0.650793651,2.53968254,0.742857143
11238,"Mushrooms, shiitake, raw",0.004736842,0.022631579,0.067894737,0.315789474,0.095263158
11239,"Mushrooms, Chanterelle, raw",0.00537037,0.014814815,0.068518519,0.388888889,0.088703704
11240,"Mushrooms, morel, raw",0.005757576,0.031212121,0.051060606,0.303030303,0.088030303
11241,"Kohlrabi, raw",0.001037037,0.016962963,0.062,0.266666667,0.08
11246,"Leeks, (bulb and lower leaf-portion), raw",0.003033708,0.01494382,0.141460674,0.606741573,0.159438202
11248,"Lentils, sprouted, raw",0.005454545,0.08961039,0.221428571,1.064935065,0.316493506
11250,"Lettuce, butterhead (includes boston and bibb types), raw",0.002181818,0.013454545,0.022363636,0.127272727,0.037999999
11251,"Lettuce, cos or romaine, raw",0.002978723,0.012340426,0.032978723,0.170212766,0.048297872
11252,"Lettuce, iceberg (includes crisphead types), raw",0.001388889,0.009027778,0.029722222,0.138888889,0.040138889
11253,"Lettuce, green leaf, raw",0.001388889,0.013611111,0.028611111,0.138888889,0.043611111
11254,"Lotus root, raw",0.000987654,0.026049383,0.172345679,0.740740741,0.199382716
11257,"Lettuce, red leaf, raw",0.002142857,0.013214286,0.0225,0.142857143,0.037857143
11258,"Mountain yam, hawaii, raw",0.001029412,0.013382353,0.162941176,0.676470588,0.177352941
11259,"Mountain yam, hawaii, cooked, steamed, without salt",0.000827586,0.017310345,0.2,0.820689655,0.218137931
11263,"Mushrooms, white, stir-fried",0.003333333,0.035833333,0.04037037,0.259259259,0.079537036
11264,"Mushrooms, canned, drained solids",0.002884615,0.018717949,0.050897436,0.25,0.0725
11267,"Mushrooms, shiitake, stir-fried",0.003483146,0.034494382,0.076853933,0.393258427,0.114831461
11268,"Mushrooms, shiitake, dried",0.011111111,0.094444444,0.752777778,3.055555556,0.858333333
11270,"Mustard greens, raw",0.004285714,0.028571429,0.046785714,0.267857143,0.079642857
11272,"Mustard greens, frozen, unprepared",0.002671233,0.024931507,0.034109589,0.198630137,0.061712329
11274,"Mustard spinach, (tendergreen), raw",0.003,0.022,0.039,0.22,0.064
11276,"New Zealand spinach, raw",0.001964286,0.015,0.025,0.142857143,0.041964286
11278,"Okra, raw",0.0019,0.0193,0.0745,0.33,0.0957
11280,"Okra, frozen, unprepared",0.002526316,0.016947368,0.066315789,0.294736842,0.085789473
11281,"Okra, frozen, cooked, boiled, drained, without salt",0.002391304,0.016304348,0.064130435,0.293478261,0.082826087
11282,"Onions, raw",0.001,0.011,0.093375,0.4,0.105375
11283,"Onions, cooked, boiled, drained, without salt",0.001904762,0.013619048,0.10152381,0.438095238,0.11704762
11284,"Onions, dehydrated flakes",0.004,0.09,0.832,3.4,0.926
11285,"Onions, canned, solids and liquids",0.000952381,0.008571429,0.04015873,0.19047619,0.04968254
11286,"Onions, yellow, sauteed",0.108045977,0.00954023,0.07862069,1.32183908,0.196206897
11287,"Onions, frozen, chopped, unprepared",0.001052632,0.007894737,0.068210526,0.294736842,0.077157895
11288,"Onions, frozen, chopped, cooked, boiled, drained, without salt",0.000666667,0.008,0.066,0.266666667,0.074666667
11289,"Onions, frozen, whole, unprepared",0.000631579,0.008947368,0.084526316,0.347368421,0.094105263
11290,"Onions, frozen, whole, cooked, boiled, drained, without salt",0.00047619,0.007095238,0.067,0.280952381,0.074571428
11291,"Onions, spring or scallions (includes tops and bulb), raw",0.0019,0.0183,0.0734,0.32,0.0936
11292,"Onions, young green, tops only",0.005,0.01,0.056666667,0.333333333,0.071666667
11294,"Onions, sweet, raw",0.000810811,0.007972973,0.075472973,0.317567568,0.084256757
11295,"Onion rings, breaded, par fried, frozen, unprepared",0.140941176,0.031529412,0.305294118,2.576470588,0.477764706
11296,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",0.142916667,0.041458333,0.337916667,2.75,0.522291667
11297,"Parsley, fresh",0.007833333,0.029666667,0.063333333,0.366666667,0.100833333
11298,"Parsnips, raw",0.003007519,0.012030075,0.179924812,0.751879699,0.194962406
11300,"Peas, edible-podded, raw",0.002040816,0.027959184,0.075510204,0.418367347,0.105510204
11301,"Peas, edible-podded, boiled, drained, without salt",0.0023125,0.0326875,0.0705,0.41875,0.1055
11302,"Peas, edible-podded, frozen, unprepared",0.002986111,0.027986111,0.072013889,0.416666667,0.102986111
11303,"Peas, edible-podded, frozen, cooked, boiled, drained, without salt",0.0038125,0.035,0.0901875,0.51875,0.129
11304,"Peas, green, raw",0.004,0.054206897,0.144482759,0.806896552,0.202689656
11306,"Peas, green, canned, regular pack, solids and liquids",0.00483871,0.030080645,0.105967742,0.580645161,0.140887097
11308,"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared",0.008,0.044685714,0.1136,0.68,0.166285714
11310,"Peas, green, canned, seasoned, solids and liquids",0.002687225,0.030881057,0.092511013,0.502202643,0.126079295
11311,"Peas, green, canned, drained solids, rinsed in tap water",0.009494163,0.043307393,0.118210117,0.708171206,0.171011673
11312,"Peas, green, frozen, unprepared",0.004029851,0.052164179,0.13619403,0.768656716,0.19238806
11316,"Peas, mature seeds, sprouted, raw",0.006833333,0.088,0.271083333,1.241666667,0.365916666
11322,"Peas and carrots, frozen, unprepared",0.004714286,0.034,0.111428571,0.528571429,0.150142857
11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",0.004208633,0.030899281,0.10118705,0.478417266,0.136294964
11324,"Peas and onions, canned, solids and liquids",0.003833333,0.032833333,0.085666667,0.508333333,0.122333333
11326,"Peas and onions, frozen, unprepared",0.003188406,0.039855072,0.135072464,0.695652174,0.178115942
11329,"Peppers, hot chili, green, canned, pods, excluding seeds, solids and liquids",0.000958904,0.009041096,0.050958904,0.205479452,0.060958904
11333,"Peppers, sweet, green, raw",0.001677852,0.008590604,0.046375839,0.201342282,0.056644295
11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",0.002,0.009185185,0.066962963,0.281481481,0.078148148
11335,"Peppers, sweet, green, canned, solids and liquids",0.003,0.008,0.039,0.178571429,0.05
11337,"Peppers, sweet, green, frozen, chopped, unprepared",0.002105263,0.010842105,0.044526316,0.2,0.057473684
11339,"Peppers, sweet, green, sauteed",0.118521739,0.007826087,0.042173913,1.269565217,0.168521739
11344,"Pigeonpeas, immature seeds, raw",0.016428571,0.072012987,0.238831169,1.357142857,0.327272727
11349,Poi,0.001416667,0.003791667,0.272291667,1.120833333,0.277500001
11350,"Pokeberry shoots, (poke), raw",0.004,0.026,0.037,0.23125,0.067
11352,"Potatoes, flesh and skin, raw",0.000933333,0.020533333,0.174933333,0.773333333,0.196399999
11353,"Potatoes, russet, flesh and skin, raw",0.0008,0.021333333,0.180666667,0.786666667,0.2028
11354,"Potatoes, white, flesh and skin, raw",0.000933333,0.0168,0.157066667,0.693333333,0.1748
11355,"Potatoes, red, flesh and skin, raw",0.001466667,0.018933333,0.159066667,0.693333333,0.179466667
11356,"Potatoes, Russet, flesh and skin, baked",0.001304348,0.026287625,0.214414716,0.969899666,0.242006689
11357,"Potatoes, white, flesh and skin, baked",0.001505017,0.021003344,0.210802676,0.939799331,0.233311037
11358,"Potatoes, red, flesh and skin, baked",0.001505017,0.023010033,0.195886288,0.889632107,0.220401338
11359,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased",0.049878049,0.023414634,0.239634146,1.5,0.312926829
11360,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated",0.051304348,0.025072464,0.275072464,1.666666667,0.351449276
11361,"Potatoes, roasted, salt added in processing, frozen, unprepared",0.018117647,0.022235294,0.261529412,1.294117647,0.301882353
11362,"Potatoes, raw, skin",0.001052632,0.025789474,0.124473684,0.578947368,0.15131579
11369,"Potatoes, microwaved, cooked in skin, skin, without salt",0.001034483,0.043965517,0.29637931,1.327586207,0.34137931
11370,"Potatoes, hash brown, home-prepared",0.125192308,0.03,0.351089744,2.647435897,0.506282052
11371,"Potatoes, mashed, home-prepared, whole milk and margarine added",0.042,0.019619048,0.169380952,1.128571429,0.231
11372,"Potatoes, scalloped, home-prepared with butter",0.036816327,0.028693878,0.107795918,0.881632653,0.173306123
11373,"Potatoes, au gratin, home-prepared from recipe using butter",0.075918367,0.050612245,0.112693878,1.318367347,0.23922449
11374,"Potatoes, canned, solids and liquids",0.0011,0.012,0.0989,0.44,0.112
11376,"Potatoes, canned, drained solids",0.002111111,0.014111111,0.136111111,0.6,0.152333333
11378,"Potatoes, mashed, dehydrated, flakes without milk, dry form",0.004166667,0.083333333,0.811666667,3.533333333,0.899166667
11379,"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",0.051285714,0.017714286,0.108714286,0.971428571,0.177714286
11380,"Potatoes, mashed, dehydrated, granules without milk, dry form",0.0054,0.0822,0.8551,3.72,0.9427
11381,"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",0.049619048,0.02047619,0.143619048,1.080952381,0.213714286
11382,"Potatoes, mashed, dehydrated, granules with milk, dry form",0.011,0.109,0.777,3.57,0.897
11383,"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",0.048,0.021285714,0.161285714,1.161904762,0.230571428
11384,"Potatoes, au gratin, dry mix, unprepared",0.036923077,0.088846154,0.743076923,3.153846154,0.868846154
11385,"Potatoes, au gratin, dry mix, prepared with water, whole milk and butter",0.041167883,0.022992701,0.128394161,0.927007299,0.192554745
11386,"Potatoes, scalloped, dry mix, unprepared",0.045769231,0.077692308,0.739230769,3.576923077,0.862692308
11387,"Potatoes, scalloped, dry mix, prepared with water, whole milk and butter",0.043020408,0.021183673,0.127714286,0.930612245,0.191918367
11390,"Potatoes, hash brown, frozen, plain, unprepared",0.006190476,0.020571429,0.177238095,0.819047619,0.204
11391,"Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil",0.115933333,0.026533333,0.285133333,2.186666667,0.427599999
11392,"Potatoes, hash brown, frozen, with butter sauce, unprepared",0.066588235,0.018705882,0.182823529,1.352941176,0.268117646
11394,"Potatoes, french fried, shoestring, salt added in processing, frozen, as purchased",0.062333333,0.021666667,0.256,1.666666667,0.34
11395,"Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated",0.067619048,0.029047619,0.316666667,2,0.413333334
11398,"Potato puffs, frozen, unprepared",0.087083333,0.019333333,0.248,1.783333333,0.354416666
11399,"Potato puffs, frozen, oven-heated",0.090506329,0.021265823,0.272911392,1.924050633,0.384683544
11400,"Potatoes, frozen, whole, unprepared",0.001593407,0.023791209,0.174725275,0.78021978,0.200109891
11402,"Potatoes, french fried, all types, salt added in processing, frozen, unprepared",0.046629213,0.022359551,0.248089888,1.471910112,0.317078652
11403,"Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated",0.054736842,0.0275,0.255526316,1.578947368,0.337763158
11406,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",0.057846154,0.024153846,0.239846154,1.523076923,0.321846154
11407,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",0.082,0.0344,0.3404,2.18,0.4568
11408,"Potatoes, frozen, french fried, par fried, extruded, unprepared",0.149538462,0.028307692,0.301538462,2.6,0.479384616
11409,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",0.1872,0.0354,0.3968,3.32,0.6194
11411,"Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased",0.033921569,0.021895425,0.235098039,1.326797386,0.290915033
11412,"Potatoes, french fried, steak fries, salt added in processing, frozen, oven-heated",0.037593985,0.025714286,0.269774436,1.518796992,0.333082707
11413,Potato flour,0.003375,0.069,0.831,3.56875,0.903375
11414,"Potato salad, home-prepared",0.082,0.0268,0.11172,1.432,0.22052
11416,"Pumpkin flowers, raw",0.000606061,0.01030303,0.032727273,0.151515152,0.043636364
11417,"Pumpkin flowers, cooked, boiled, drained, without salt",0.000820896,0.010895522,0.032985075,0.149253731,0.044701493
11418,"Pumpkin leaves, raw",0.004102564,0.031538462,0.023333333,0.179487179,0.058974359
11422,"Pumpkin, raw",0.001034483,0.01,0.065,0.25862069,0.076034483
11423,"Pumpkin, cooked, boiled, drained, without salt",0.000693878,0.007183673,0.049020408,0.2,0.056897959
11426,"Pumpkin pie mix, canned",0.001296296,0.010888889,0.263888889,1.040740741,0.276074074
11427,"Purslane, raw",0.003488372,0.020232558,0.033953488,0.209302326,0.057674418
11429,"Radishes, raw",0.001034483,0.006810345,0.033965517,0.163793103,0.041810345
11430,"Radishes, oriental, raw",0.001034483,0.006034483,0.041034483,0.181034483,0.048103449
11432,"Radishes, oriental, dried",0.007241379,0.078965517,0.633706897,2.706896552,0.719913793
11435,"Rutabagas, raw",0.001571429,0.010785714,0.086214286,0.371428571,0.098571429
11436,"Rutabagas, cooked, boiled, drained, without salt",0.001823529,0.009294118,0.068411765,0.3,0.079529412
11437,"Salsify, (vegetable oyster), raw",0.002030075,0.033007519,0.186015038,0.819548872,0.221052632
11439,"Sauerkraut, canned, solids and liquids",0.001408451,0.009084507,0.042816901,0.190140845,0.053309859
11442,"Seaweed, agar, raw",0,0.005,0.068,0.3,0.073
11444,"Seaweed, irishmoss, raw",0.002,0.015,0.123,0.5,0.14
11445,"Seaweed, kelp, raw",0.006,0.017,0.096,0.4,0.119
11446,"Seaweed, laver, raw",0.002692308,0.058076923,0.051153846,0.346153846,0.111923077
11447,"Sesbania flower, raw",0,0.013333333,0.066666667,0.333333333,0.08
11448,"Sesbania flower, cooked, steamed, without salt",0.000480769,0.011442308,0.052307692,0.221153846,0.064230769
11450,"Soybeans, green, raw",0.068007813,0.129492188,0.110507813,1.46875,0.308007814
11452,"Soybeans, mature seeds, sprouted, raw",0.067142857,0.130857143,0.095714286,1.228571429,0.293714286
11453,"Soybeans, mature seeds, sprouted, cooked, steamed",0.044468085,0.084680851,0.065319149,0.808510638,0.194468085
11457,"Spinach, raw",0.004,0.028666667,0.036333333,0.233333333,0.069
11461,"Spinach, canned, regular pack, drained solids",0.005,0.028084112,0.034018692,0.228971963,0.067102804
11463,"Spinach, frozen, chopped or leaf, unprepared",0.005705128,0.036282051,0.042115385,0.288461538,0.084102564
11467,"Squash, summer, crookneck and straightneck, raw",0.002677165,0.01007874,0.038818898,0.188976378,0.051574803
11468,"Squash, summer, crookneck and straightneck, cooked, boiled, drained",0.003888889,0.010388889,0.037888889,0.227777778,0.052166667
